Hour,Res,Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Wind Gust (mph),Pressure (in),Precipitation (in),biomass_monthly_netGen,solar_photovoltaic_monthly_netGen,utility-scale_photovoltaic_monthly_netGen,wind_monthly_netGen,customerAcc_number_monthly
2023-11-21 05:00:00,1177.978987382366,33.0,18.0,54.0,12.0,0.0,30.5,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 06:00:00,1395.386307554092,32.0,18.0,56.0,12.0,0.0,30.51,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 07:00:00,1379.5823969761,32.0,18.0,56.0,9.0,0.0,30.5,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 08:00:00,1219.605022052951,32.0,18.0,56.0,13.0,0.0,30.49,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 09:00:00,1203.815949439119,35.0,22.0,59.0,9.0,0.0,30.48,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 10:00:00,1160.718024471867,39.0,26.0,60.0,12.0,0.0,30.47,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 11:00:00,1166.914956644295,43.0,28.0,56.0,9.0,0.0,30.46,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 12:00:00,1165.981358011242,45.0,30.0,56.0,12.0,0.0,30.44,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 13:00:00,1108.915759431255,46.0,32.0,58.0,10.0,18.0,30.42,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 14:00:00,1163.209133944871,47.0,33.0,59.0,12.0,20.0,30.4,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 15:00:00,1253.556139601264,47.0,36.0,66.0,12.0,23.0,30.37,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 16:00:00,1443.756150538979,47.0,37.0,68.0,12.0,21.0,30.34,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 17:00:00,1801.062554245776,47.0,38.0,71.0,6.0,21.0,30.32,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 18:00:00,1886.130522509634,46.5,39.0,75.0,15.0,24.0,30.28,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 19:00:00,1843.988915486631,47.0,41.0,80.0,10.0,22.0,30.25,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 20:00:00,1792.773894209206,48.0,41.0,77.0,14.0,23.0,30.21,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 21:00:00,1664.774590045049,49.0,43.0,80.0,15.0,29.0,30.18,0.1,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 22:00:00,1412.041901010932,49.0,45.0,86.0,14.0,24.0,30.14,0.1,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-21 23:00:00,1122.049585042386,48.5,45.0,87.5,14.0,24.5,30.09,0.1,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 00:00:00,885.8585292099098,50.0,46.0,86.0,14.0,28.0,30.06,0.1,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 01:00:00,793.3881561193725,53.0,43.0,69.0,8.0,0.0,29.66,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 02:00:00,767.7471988048476,51.5,48.5,89.0,19.5,33.0,29.9,0.1,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 03:00:00,729.8564351341205,53.0,49.0,86.0,16.0,25.0,29.89,0.2,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 04:00:00,765.3799683820254,54.0,52.0,93.0,14.0,22.0,29.84,0.3,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 05:00:00,845.6533103051971,52.8,50.8,92.8,12.0,0.0,29.772000000000002,0.22000000000000003,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 06:00:00,1110.765658389515,50.0,48.0,93.0,12.75,0.0,29.705,0.075,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 07:00:00,1159.722274918534,50.5,49.0,94.0,15.5,0.0,29.675,0.05,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 08:00:00,1082.517501776262,51.0,49.0,92.0,10.666666666666666,0.0,29.673333333333336,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 09:00:00,1091.275965659417,52.0,49.0,89.0,13.0,0.0,29.68,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 10:00:00,1072.485242413722,52.0,48.0,87.0,14.0,0.0,29.68,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 11:00:00,1038.289575429581,54.0,47.5,78.5,9.5,11.0,29.695,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 12:00:00,1050.11346236849,53.5,46.0,76.0,5.0,0.0,29.685000000000002,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 13:00:00,1018.086249266457,57.5,46.5,67.0,9.5,19.5,29.655,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 14:00:00,1050.260161994641,57.0,46.0,67.0,13.0,9.0,29.64,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 15:00:00,1132.919401369358,56.0,45.0,67.0,15.0,25.0,29.62,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 16:00:00,1296.080835844844,55.0,45.0,69.0,13.0,0.0,29.61,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 17:00:00,1623.757054503553,56.0,44.0,64.0,12.0,21.0,29.62,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 18:00:00,1759.063548934314,56.0,44.0,64.0,10.0,0.0,29.63,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 19:00:00,1752.985907860482,56.0,44.0,64.0,9.0,0.0,29.63,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 20:00:00,1722.813622461413,54.0,44.0,69.0,12.0,20.0,29.64,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 21:00:00,1603.63469044476,53.0,43.0,69.0,9.0,0.0,29.65,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 22:00:00,1379.189942077053,53.0,43.0,69.0,9.0,0.0,29.65,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-22 23:00:00,1120.619300935136,53.0,43.0,69.0,9.0,0.0,29.65,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 00:00:00,973.6171084413395,53.0,43.0,69.0,8.0,0.0,29.66,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 01:00:00,891.1648621539222,47.0,32.0,56.0,12.0,0.0,30.01,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 02:00:00,837.1083291019236,53.0,42.0,66.0,12.0,0.0,29.66,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 03:00:00,818.4637951225652,53.0,42.0,66.0,13.0,24.0,29.68,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 04:00:00,811.8237491421418,51.0,40.0,66.0,16.0,28.0,29.7,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 05:00:00,839.898825537154,50.0,38.0,63.0,22.0,29.0,29.72,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 06:00:00,923.7916305139344,48.0,37.0,66.0,17.0,23.0,29.75,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 07:00:00,955.0005255998606,47.0,34.0,61.0,16.0,24.0,29.78,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 08:00:00,1185.707988906484,46.0,34.0,63.0,15.0,24.0,29.82,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 09:00:00,1320.70631705213,46.0,33.0,61.0,17.0,25.0,29.85,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 10:00:00,1389.75581584986,47.0,32.0,56.0,16.0,0.0,29.88,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 11:00:00,1459.681921046719,49.0,31.0,50.0,17.0,23.0,29.88,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 12:00:00,1377.437759244521,50.0,30.0,46.0,15.0,25.0,29.86,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 13:00:00,1291.93242731244,52.0,29.0,41.0,13.0,22.0,29.84,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 14:00:00,1363.598010371224,54.0,30.0,40.0,14.0,24.0,29.83,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 15:00:00,1391.475305781498,54.0,31.0,41.0,15.0,21.0,29.83,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 16:00:00,1504.02705151386,55.0,31.0,40.0,16.0,0.0,29.86,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 17:00:00,1864.911118621828,53.0,32.0,45.0,15.0,0.0,29.87,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 18:00:00,1916.197715203707,51.0,32.0,48.0,8.0,0.0,29.88,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 19:00:00,1952.833980624208,50.0,32.0,50.0,8.0,0.0,29.93,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 20:00:00,1887.671410831511,50.0,33.0,52.0,8.0,0.0,29.96,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 21:00:00,1716.508821692248,48.0,33.0,56.0,8.0,0.0,29.96,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 22:00:00,1452.802755351263,47.0,33.0,59.0,6.0,0.0,29.97,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-23 23:00:00,1227.236361553077,46.0,33.0,61.0,6.0,0.0,29.98,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 00:00:00,1000.564466233674,47.0,33.0,59.0,9.0,0.0,29.99,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 01:00:00,921.6388529863497,34.0,14.0,44.0,12.0,0.0,30.33,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 02:00:00,901.2544450887275,47.0,33.0,59.0,6.0,0.0,30.02,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 03:00:00,876.64802862971,47.0,33.0,59.0,6.0,0.0,30.03,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 04:00:00,935.3728350417151,47.0,33.0,59.0,6.0,0.0,30.03,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 05:00:00,971.6652219414051,47.0,34.0,61.0,7.0,0.0,30.04,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 06:00:00,1224.350415634593,46.0,34.0,63.0,6.0,0.0,30.06,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 07:00:00,1266.423006145934,47.0,34.0,61.0,5.0,0.0,30.07,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 08:00:00,1154.353132608345,47.0,33.0,59.0,6.0,0.0,30.09,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 09:00:00,1148.389826547609,47.0,32.0,56.0,6.0,0.0,30.11,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 10:00:00,1128.367598310967,49.0,33.0,54.0,6.0,0.0,30.12,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 11:00:00,1096.930773425001,52.0,31.0,45.0,10.0,0.0,30.12,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 12:00:00,1090.049219892868,51.0,31.0,46.0,10.0,0.0,30.1,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 13:00:00,1055.406682561168,52.0,29.0,41.0,14.0,0.0,30.08,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 14:00:00,1102.562790028424,53.0,28.0,38.0,13.0,24.0,30.07,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 15:00:00,1202.434162376031,52.0,24.0,34.0,21.0,26.0,30.07,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 16:00:00,1445.434086890032,51.0,22.0,32.0,14.0,22.0,30.1,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 17:00:00,1842.507694054263,49.0,20.0,32.0,16.0,24.0,30.12,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 18:00:00,2045.980086157735,46.0,20.0,35.0,13.0,23.0,30.15,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 19:00:00,2018.007172410832,44.0,20.0,38.0,22.0,0.0,30.18,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 20:00:00,2031.648751461645,40.0,20.0,45.0,25.0,31.0,30.22,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 21:00:00,1919.46653180357,38.0,18.0,44.0,17.0,0.0,30.24,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 22:00:00,1744.70445906693,36.0,14.0,41.0,18.0,29.0,30.27,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-24 23:00:00,1456.645615002342,35.0,15.0,44.0,13.0,0.0,30.3,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 00:00:00,1284.305451431141,34.0,14.0,44.0,13.0,0.0,30.32,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 01:00:00,1176.172741089752,33.0,23.0,66.0,0.0,0.0,30.32,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 02:00:00,1128.043494203932,33.0,14.0,46.0,8.0,0.0,30.33,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 03:00:00,1103.859423018239,33.0,15.0,48.0,7.0,0.0,30.34,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 04:00:00,1113.231050094019,33.0,16.0,50.0,6.0,0.0,30.34,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 05:00:00,1134.544072235966,32.0,17.0,54.0,6.0,0.0,30.34,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 06:00:00,1220.460499833818,32.0,18.0,56.0,6.0,0.0,30.35,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 07:00:00,1341.928185694542,32.0,19.0,59.0,5.0,0.0,30.38,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 08:00:00,1461.791682903066,32.0,19.0,59.0,5.0,0.0,30.4,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 09:00:00,1492.202674506165,33.0,20.0,59.0,5.0,0.0,30.42,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 10:00:00,1533.829419535303,35.0,20.0,54.0,5.0,0.0,30.43,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 11:00:00,1516.854160697972,37.0,21.0,52.0,6.0,0.0,30.44,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 12:00:00,1590.185840421509,38.0,20.0,48.0,0.0,0.0,30.43,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 13:00:00,1465.494165122386,38.0,19.0,47.0,0.0,0.0,30.4,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 14:00:00,1434.686180593687,41.0,19.0,41.0,0.0,0.0,30.39,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 15:00:00,1515.781552275884,42.0,19.0,40.0,0.0,0.0,30.38,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 16:00:00,1716.276935800755,42.0,19.0,40.0,5.0,0.0,30.37,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 17:00:00,2085.316734436646,42.0,19.0,40.0,3.0,0.0,30.36,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 18:00:00,2154.774965426787,41.0,20.0,43.0,5.0,0.0,30.35,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 19:00:00,2065.995023225518,38.0,20.0,48.0,5.0,0.0,30.36,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 20:00:00,2017.819706165865,37.0,20.0,50.0,6.0,0.0,30.35,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 21:00:00,1899.664474625793,39.0,21.0,49.0,3.0,0.0,30.35,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 22:00:00,1756.04671606749,37.0,24.0,59.0,5.0,0.0,30.34,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-25 23:00:00,1469.722160961124,36.0,25.0,64.0,3.0,0.0,30.32,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 00:00:00,1276.460755186909,45.0,38.0,77.0,7.5,10.5,29.93,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 01:00:00,1185.991220509718,55.5,52.5,89.5,15.0,0.0,29.57,0.05,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 02:00:00,1122.682789811891,34.0,23.0,64.0,6.0,0.0,30.32,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 03:00:00,1095.68876295271,34.0,23.0,64.0,0.0,0.0,30.31,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 04:00:00,1087.113825166328,34.0,23.0,64.0,0.0,0.0,30.3,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 05:00:00,1087.460082829173,30.0,24.0,79.0,3.0,0.0,30.29,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 06:00:00,1122.475666240762,32.0,25.0,75.0,5.0,0.0,30.28,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 07:00:00,1250.243673210602,32.0,24.0,73.0,5.0,0.0,30.28,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 08:00:00,1329.454485899141,32.0,24.0,73.0,5.0,0.0,30.27,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 09:00:00,1392.385368552463,34.0,26.0,73.0,7.0,0.0,30.26,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 10:00:00,1401.831870232763,36.0,27.0,70.0,7.0,0.0,30.24,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 11:00:00,1460.157663338893,40.0,29.0,65.0,7.0,0.0,30.23,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 12:00:00,1383.974881063437,45.0,31.0,58.0,8.0,0.0,30.19,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 13:00:00,1302.940637407177,47.0,33.0,59.0,6.5,0.0,30.15,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 14:00:00,1401.048854072319,48.0,34.0,58.0,8.0,0.0,30.12,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 15:00:00,1446.186570342015,51.0,41.0,68.0,5.0,0.0,30.09,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 16:00:00,1545.498175349793,49.5,44.0,81.5,7.5,0.0,30.055,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 17:00:00,1850.147246947825,48.0,46.0,93.0,8.0,0.0,30.009999999999998,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 18:00:00,1856.565750619424,49.0,46.333333333333336,91.0,6.666666666666667,0.0,29.97666666666667,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 19:00:00,1839.150599461374,50.0,48.0,93.0,8.0,0.0,29.93,0.1,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 20:00:00,1779.711165059311,51.5,49.0,90.5,8.5,0.0,29.884999999999998,0.1,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 21:00:00,1584.160073161418,54.0,49.0,83.0,16.0,28.0,29.8,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 22:00:00,1391.295895718343,54.0,49.0,83.0,17.0,31.0,29.72,0.1,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-26 23:00:00,1108.611168594703,54.0,51.0,90.0,18.0,28.0,29.65,0.1,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 00:00:00,921.5896086723508,55.0,52.0,89.0,15.0,28.0,29.57,0.2,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 01:00:00,837.7994854910556,37.0,19.0,48.0,12.0,0.0,29.81,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 02:00:00,852.8099794864769,52.5,50.0,91.0,10.0,0.0,29.57,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 03:00:00,842.0302594441016,52.0,49.0,89.0,13.0,0.0,29.62,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 04:00:00,910.3143840798108,48.0,45.0,89.0,16.0,0.0,29.64,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 05:00:00,1011.939638484994,46.0,43.0,89.0,16.0,0.0,29.655,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 06:00:00,1304.186482637253,44.5,41.5,89.5,12.5,0.0,29.67,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 07:00:00,1324.38811832647,43.0,40.0,89.0,12.0,0.0,29.68,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 08:00:00,1173.155424296073,42.0,39.0,89.0,7.0,0.0,29.7,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 09:00:00,1147.304024050429,43.0,39.0,86.0,9.0,0.0,29.72,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 10:00:00,1092.392121720149,46.0,40.0,79.0,10.0,0.0,29.74,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 11:00:00,1096.314677575501,50.0,39.0,66.0,16.0,25.0,29.74,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 12:00:00,1089.003076147602,52.0,38.0,59.0,16.0,22.0,29.72,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 13:00:00,1070.687474444594,53.0,34.0,48.0,18.0,31.0,29.7,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 14:00:00,1121.488312446136,53.0,33.0,47.0,16.0,0.0,29.69,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 15:00:00,1226.429600062138,51.0,31.0,46.0,14.0,0.0,29.7,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 16:00:00,1469.629962947102,51.0,30.0,44.0,16.0,26.0,29.7,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 17:00:00,1880.310079528329,50.0,28.0,43.0,14.0,0.0,29.72,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 18:00:00,2023.710674774873,47.0,26.0,44.0,13.0,0.0,29.75,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 19:00:00,2026.535967687362,46.0,25.0,44.0,17.0,0.0,29.77,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 20:00:00,2027.09081551036,43.0,24.0,47.0,15.0,25.0,29.79,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 21:00:00,1899.435439765404,41.0,24.0,51.0,15.0,24.0,29.8,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 22:00:00,1689.198713446884,40.0,23.0,51.0,16.0,0.0,29.8,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-27 23:00:00,1400.217199534021,39.0,22.0,50.0,16.0,21.0,29.8,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 00:00:00,1149.110974539845,38.0,20.0,48.0,15.0,0.0,29.8,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 01:00:00,1084.174209159355,31.0,14.0,50.0,17.0,0.0,30.02,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 02:00:00,1103.140946688917,37.0,19.0,48.0,15.0,0.0,29.8,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 03:00:00,1074.611178772312,36.0,17.0,46.0,14.0,0.0,29.81,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 04:00:00,1103.388522252258,36.0,16.0,44.0,10.0,0.0,29.8,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 05:00:00,1216.06582045838,35.0,15.0,44.0,16.0,0.0,29.8,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 06:00:00,1452.618810902599,35.0,15.0,44.0,13.0,0.0,29.81,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 07:00:00,1440.248077396511,34.0,14.0,44.0,16.0,22.0,29.81,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 08:00:00,1320.863430349006,34.0,14.0,44.0,9.0,0.0,29.83,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 09:00:00,1323.40517865318,35.0,15.0,44.0,10.0,0.0,29.84,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 10:00:00,1285.049681597179,37.0,15.0,41.0,14.0,0.0,29.83,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 11:00:00,1247.546634303857,40.0,17.0,40.0,14.0,0.0,29.83,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 12:00:00,1270.017493598296,40.0,16.0,38.0,21.0,28.0,29.82,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 13:00:00,1207.868441070014,42.0,17.0,37.0,16.0,0.0,29.8,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 14:00:00,1273.42943164368,39.666666666666664,13.333333333333334,34.333333333333336,20.333333333333332,31.333333333333332,29.80666666666667,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 15:00:00,1414.026074449773,40.25,12.75,32.5,20.25,28.5,29.83,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 16:00:00,1673.896839737039,38.0,19.0,47.0,21.0,29.0,29.85,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 17:00:00,2154.903914771064,34.333333333333336,21.0,58.666666666666664,17.0,20.0,29.89,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 18:00:00,2274.416964528059,34.0,15.0,46.0,18.0,25.0,29.92,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 19:00:00,2188.978185373113,34.0,16.0,48.0,16.0,24.0,29.95,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 20:00:00,2194.167332075636,34.0,14.0,44.0,13.0,0.0,29.98,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 21:00:00,2038.133966610368,34.0,14.0,44.0,10.0,0.0,29.99,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
2023-11-28 22:00:00,1844.739427152388,32.0,13.0,45.0,12.0,0.0,30.0,0.0,52.75205,189.5007,99.91485,1.56,4266007.0
